# hostname;interval;timestamp;CPU;%usr;%nice;%sys;%iowait;%steal;%irq;%soft;%guest;%gnice;%idle
sun;600;2023-08-05 23:00:01 UTC;2;0.01;0.00;0.07;0.04;0.00;0.00;0.04;0.00;0.00;99.84
sun;600;2023-08-05 23:00:01 UTC;3;0.01;0.00;0.04;0.03;0.00;0.00;0.06;0.00;0.00;99.86
sun;600;2023-08-05 23:10:01 UTC;-1;0.07;0.00;0.08;0.02;0.00;0.00;0.03;0.00;0.00;99.81
sun;600;2023-08-05 23:10:01 UTC;0;0.07;0.00;0.12;0.01;0.00;0.00;0.00;0.00;0.00;99.81
sun;600;2023-08-05 23:10:01 UTC;1;0.06;0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-05 23:10:01 UTC;2;0.07;0.00;0.07;0.05;0.00;0.00;0.04;0.00;0.00;99.78
sun;600;2023-08-05 23:10:01 UTC;3;0.06;0.00;0.04;0.03;0.00;0.00;0.07;0.00;0.00;99.80
sun;600;2023-08-05 23:20:01 UTC;-1;0.05;0.00;0.06;0.02;0.00;0.00;0.02;0.00;0.00;99.85
sun;600;2023-08-05 23:20:01 UTC;0;0.04;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;99.93
sun;600;2023-08-05 23:20:01 UTC;1;0.03;0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 23:20:01 UTC;2;0.05;0.00;0.09;0.03;0.00;0.00;0.04;0.00;0.00;99.80
sun;600;2023-08-05 23:20:01 UTC;3;0.08;0.00;0.07;0.04;0.00;0.00;0.05;0.00;0.00;99.77
sun;600;2023-08-05 23:30:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.01;0.00;0.00;99.88
sun;600;2023-08-05 23:30:01 UTC;0;0.05;0.00;0.08;0.02;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-05 23:30:01 UTC;1;0.06;0.00;0.07;0.01;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-05 23:30:01 UTC;2;0.01;0.00;0.04;0.03;0.00;0.00;0.02;0.00;0.00;99.90
sun;600;2023-08-05 23:30:01 UTC;3;0.01;0.00;0.04;0.01;0.00;0.00;0.02;0.00;0.00;99.93
sun;600;2023-08-05 23:40:01 UTC;-1;0.04;0.00;0.06;0.02;0.00;0.00;0.02;0.00;0.00;99.86
sun;600;2023-08-05 23:40:01 UTC;0;0.06;0.00;0.10;0.05;0.00;0.00;0.00;0.00;0.00;99.79
sun;600;2023-08-05 23:40:01 UTC;1;0.06;0.00;0.05;0.03;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-05 23:40:01 UTC;2;0.03;0.00;0.05;0.00;0.00;0.00;0.05;0.00;0.00;99.87
sun;600;2023-08-05 23:40:01 UTC;3;0.02;0.00;0.04;0.00;0.00;0.00;0.04;0.00;0.00;99.89
sun;600;2023-08-05 23:50:01 UTC;-1;0.08;0.00;0.07;0.02;0.00;0.00;0.02;0.00;0.00;99.82
sun;600;2023-08-05 23:50:01 UTC;0;0.05;0.00;0.07;0.03;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-05 23:50:01 UTC;1;0.07;0.00;0.07;0.04;0.00;0.00;0.00;0.00;0.00;99.83
sun;600;2023-08-05 23:50:01 UTC;2;0.16;0.00;0.06;0.00;0.00;0.00;0.03;0.00;0.00;99.75
sun;600;2023-08-05 23:50:01 UTC;3;0.04;0.00;0.06;0.00;0.00;0.00;0.05;0.00;0.00;99.85
sun;600;2023-08-06 00:00:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.01;0.00;0.00;99.87
sun;600;2023-08-06 00:00:01 UTC;0;0.06;0.00;0.07;0.05;0.00;0.00;0.00;0.00;0.00;99.83
sun;600;2023-08-06 00:00:01 UTC;1;0.06;0.00;0.07;0.03;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-06 00:00:01 UTC;2;0.01;0.00;0.06;0.00;0.00;0.00;0.02;0.00;0.00;99.91
sun;600;2023-08-06 00:00:01 UTC;3;0.01;0.00;0.05;0.00;0.00;0.00;0.04;0.00;0.00;99.90
sun;600;2023-08-06 00:10:01 UTC;-1;0.04;0.00;0.06;0.02;0.00;0.00;0.02;0.00;0.00;99.86
sun;600;2023-08-06 00:10:01 UTC;0;0.04;0.00;0.09;0.02;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-06 00:10:01 UTC;1;0.02;0.00;0.08;0.04;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-06 00:10:01 UTC;2;0.05;0.00;0.04;0.01;0.00;0.00;0.03;0.00;0.00;99.87
sun;600;2023-08-06 00:10:01 UTC;3;0.06;0.00;0.05;0.02;0.00;0.00;0.05;0.00;0.00;99.83
sun;600;2023-08-06 00:20:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.01;0.00;0.00;99.87
sun;600;2023-08-06 00:20:01 UTC;0;0.03;0.00;0.04;0.03;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-06 00:20:01 UTC;1;0.01;0.00;0.02;0.04;0.00;0.00;0.00;0.00;0.00;99.93
sun;600;2023-08-06 00:20:01 UTC;2;0.05;0.00;0.09;0.01;0.00;0.00;0.02;0.00;0.00;99.83
sun;600;2023-08-06 00:20:01 UTC;3;0.05;0.00;0.10;0.01;0.00;0.00;0.03;0.00;0.00;99.81
sun;600;2023-08-06 00:30:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.02;0.00;0.00;99.87
sun;600;2023-08-06 00:30:01 UTC;0;0.03;0.00;0.02;0.05;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-06 00:30:01 UTC;1;0.02;0.00;0.11;0.02;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-06 00:30:01 UTC;2;0.04;0.00;0.09;0.00;0.00;0.00;0.02;0.00;0.00;99.84
sun;600;2023-08-06 00:30:01 UTC;3;0.04;0.00;0.04;0.00;0.00;0.00;0.04;0.00;0.00;99.88
sun;600;2023-08-06 00:40:01 UTC;-1;0.04;0.00;0.07;0.02;0.00;0.00;0.01;0.00;0.00;99.86
sun;600;2023-08-06 00:40:01 UTC;0;0.04;0.00;0.06;0.04;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-06 00:40:01 UTC;1;0.03;0.00;0.09;0.03;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-06 00:40:01 UTC;2;0.04;0.00;0.07;0.00;0.00;0.00;0.03;0.00;0.00;99.85
sun;600;2023-08-06 00:40:01 UTC;3;0.04;0.00;0.05;0.00;0.00;0.00;0.03;0.00;0.00;99.88
sun;600;2023-08-06 00:50:01 UTC;-1;0.04;0.00;0.06;0.01;0.00;0.00;0.01;0.00;0.00;99.88
sun;600;2023-08-06 00:50:01 UTC;0;0.06;0.00;0.08;0.02;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-06 00:50:01 UTC;1;0.06;0.00;0.10;0.03;0.00;0.00;0.00;0.00;0.00;99.82
sun;600;2023-08-06 00:50:01 UTC;2;0.01;0.00;0.05;0.00;0.00;0.00;0.03;0.00;0.00;99.91
sun;600;2023-08-06 00:50:01 UTC;3;0.02;0.00;0.02;0.00;0.00;0.00;0.03;0.00;0.00;99.94
sun;600;2023-08-06 01:00:01 UTC;-1;0.03;0.00;0.06;0.01;0.00;0.00;0.02;0.00;0.00;99.88
sun;600;2023-08-06 01:00:01 UTC;0;0.06;0.00;0.10;0.02;0.00;0.00;0.00;0.00;0.00;99.82
sun;600;2023-08-06 01:00:01 UTC;1;0.05;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-06 01:00:01 UTC;2;0.01;0.00;0.06;0.00;0.00;0.00;0.03;0.00;0.00;99.90
sun;600;2023-08-06 01:00:01 UTC;3;0.01;0.00;0.03;0.00;0.00;0.00;0.05;0.00;0.00;99.91
sun;600;2023-08-06 01:10:01 UTC;-1;0.04;0.00;0.07;0.01;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-06 01:10:01 UTC;0;0.05;0.00;0.08;0.02;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-06 01:10:01 UTC;1;0.07;0.00;0.09;0.03;0.00;0.00;0.00;0.00;0.00;99.82
sun;600;2023-08-06 01:10:01 UTC;2;0.02;0.00;0.07;0.00;0.00;0.00;0.01;0.00;0.00;99.91
sun;600;2023-08-06 01:10:01 UTC;3;0.02;0.00;0.04;0.00;0.00;0.00;0.01;0.00;0.00;99.94
sun;599;2023-08-06 01:20:01 UTC;-1;0.03;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.89
sun;599;2023-08-06 01:20:01 UTC;0;0.05;0.00;0.09;0.03;0.00;0.00;0.00;0.00;0.00;99.83
sun;599;2023-08-06 01:20:01 UTC;1;0.07;0.00;0.07;0.01;0.00;0.00;0.00;0.00;0.00;99.86
sun;599;2023-08-06 01:20:01 UTC;2;0.01;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;99.95
sun;599;2023-08-06 01:20:01 UTC;3;0.01;0.00;0.05;0.01;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-06 01:30:01 UTC;-1;0.04;0.00;0.06;0.01;0.00;0.00;0.01;0.00;0.00;99.88
sun;600;2023-08-06 01:30:01 UTC;0;0.07;0.00;0.13;0.02;0.00;0.00;0.00;0.00;0.00;99.78
sun;600;2023-08-06 01:30:01 UTC;1;0.05;0.00;0.06;0.03;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-06 01:30:01 UTC;2;0.01;0.00;0.04;0.01;0.00;0.00;0.01;0.00;0.00;99.93
sun;600;2023-08-06 01:30:01 UTC;3;0.01;0.00;0.02;0.00;0.00;0.00;0.01;0.00;0.00;99.96
sun;600;2023-08-06 01:40:01 UTC;-1;0.04;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-06 01:40:01 UTC;0;0.02;0.00;0.07;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-06 01:40:01 UTC;1;0.04;0.00;0.06;0.04;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-06 01:40:01 UTC;2;0.05;0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-06 01:40:01 UTC;3;0.03;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.92
sun;599;2023-08-06 01:50:00 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;599;2023-08-06 01:50:00 UTC;0;0.02;0.00;0.05;0.01;0.00;0.00;0.00;0.00;0.00;99.92
sun;599;2023-08-06 01:50:00 UTC;1;0.01;0.00;0.03;0.05;0.00;0.00;0.00;0.00;0.00;99.91
sun;599;2023-08-06 01:50:00 UTC;2;0.04;0.00;0.12;0.01;0.00;0.00;0.00;0.00;0.00;99.84
sun;599;2023-08-06 01:50:00 UTC;3;0.05;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.90
sun;601;2023-08-06 02:00:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;601;2023-08-06 02:00:01 UTC;0;0.01;0.00;0.04;0.02;0.00;0.00;0.00;0.00;0.00;99.92
sun;601;2023-08-06 02:00:01 UTC;1;0.02;0.00;0.04;0.04;0.00;0.00;0.00;0.00;0.00;99.90
sun;601;2023-08-06 02:00:01 UTC;2;0.05;0.00;0.10;0.01;0.00;0.00;0.00;0.00;0.00;99.85
sun;601;2023-08-06 02:00:01 UTC;3;0.03;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-06 02:10:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-06 02:10:01 UTC;0;0.02;0.00;0.06;0.04;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-06 02:10:01 UTC;1;0.04;0.00;0.02;0.03;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-06 02:10:01 UTC;2;0.04;0.00;0.10;0.01;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-06 02:10:01 UTC;3;0.05;0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-06 02:20:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-06 02:20:01 UTC;0;0.02;0.00;0.03;0.04;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-06 02:20:01 UTC;1;0.03;0.00;0.04;0.03;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-06 02:20:01 UTC;2;0.04;0.00;0.09;0.00;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-06 02:20:01 UTC;3;0.05;0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-06 02:30:01 UTC;-1;0.15;0.00;0.08;0.03;0.00;0.00;0.00;0.00;0.00;99.74
sun;600;2023-08-06 02:30:01 UTC;0;0.04;0.00;0.04;0.01;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-06 02:30:01 UTC;1;0.33;0.00;0.09;0.03;0.00;0.00;0.00;0.00;0.00;99.55
sun;600;2023-08-06 02:30:01 UTC;2;0.05;0.00;0.12;0.04;0.00;0.00;0.00;0.00;0.00;99.78
sun;600;2023-08-06 02:30:01 UTC;3;0.16;0.00;0.08;0.06;0.00;0.00;0.00;0.00;0.00;99.70
sun;600;2023-08-06 02:40:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-06 02:40:01 UTC;0;0.01;0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-06 02:40:01 UTC;1;0.03;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-06 02:40:01 UTC;2;0.05;0.00;0.06;0.05;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-06 02:40:01 UTC;3;0.05;0.00;0.07;0.03;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-06 02:50:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-06 02:50:01 UTC;0;0.04;0.00;0.07;0.01;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-06 02:50:01 UTC;1;0.03;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-06 02:50:01 UTC;2;0.02;0.00;0.04;0.03;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-06 02:50:01 UTC;3;0.02;0.00;0.07;0.03;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-06 03:00:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-06 03:00:01 UTC;0;0.04;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-06 03:00:01 UTC;1;0.06;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-06 03:00:01 UTC;2;0.01;0.00;0.08;0.02;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-06 03:00:01 UTC;3;0.01;0.00;0.03;0.03;0.00;0.00;0.00;0.00;0.00;99.93
sun;600;2023-08-06 03:10:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-06 03:10:01 UTC;0;0.07;0.00;0.05;0.01;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-06 03:10:01 UTC;1;0.04;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-06 03:10:01 UTC;2;0.01;0.00;0.06;0.04;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-06 03:10:01 UTC;3;0.02;0.00;0.09;0.02;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-06 03:20:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-06 03:20:01 UTC;0;0.04;0.00;0.08;0.03;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-06 03:20:01 UTC;1;0.05;0.00;0.05;0.04;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-06 03:20:01 UTC;2;0.01;0.00;0.07;0.01;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-06 03:20:01 UTC;3;0.01;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;99.95
sun;600;2023-08-06 03:30:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-06 03:30:01 UTC;0;0.05;0.00;0.05;0.02;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-06 03:30:01 UTC;1;0.04;0.00;0.07;0.01;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-06 03:30:01 UTC;2;0.01;0.00;0.05;0.02;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-06 03:30:01 UTC;3;0.01;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-06 03:40:01 UTC;-1;0.03;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-06 03:40:01 UTC;0;0.05;0.00;0.11;0.03;0.00;0.00;0.00;0.00;0.00;99.81
sun;600;2023-08-06 03:40:01 UTC;1;0.05;0.00;0.08;0.03;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-06 03:40:01 UTC;2;0.03;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-06 03:40:01 UTC;3;0.01;0.00;0.01;0.00;0.00;0.00;0.00;0.00;0.00;99.97
sun;600;2023-08-06 03:50:01 UTC;-1;0.03;0.00;0.05;0.01;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-06 03:50:01 UTC;0;0.05;0.00;0.07;0.02;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-06 03:50:01 UTC;1;0.05;0.00;0.07;0.03;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-06 03:50:01 UTC;2;0.02;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;99.94
sun;600;2023-08-06 03:50:01 UTC;3;0.01;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;99.96
sun;600;2023-08-06 04:00:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-06 04:00:01 UTC;0;0.05;0.00;0.03;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-06 04:00:01 UTC;1;0.04;0.00;0.06;0.03;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-06 04:00:01 UTC;2;0.01;0.00;0.09;0.01;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-06 04:00:01 UTC;3;0.01;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.93
sun;600;2023-08-06 04:10:01 UTC;-1;0.03;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-06 04:10:01 UTC;0;0.05;0.00;0.07;0.03;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-06 04:10:01 UTC;1;0.04;0.00;0.08;0.03;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-06 04:10:01 UTC;2;0.02;0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-06 04:10:01 UTC;3;0.02;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;99.94
sun;600;2023-08-06 04:20:01 UTC;-1;0.03;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-06 04:20:01 UTC;0;0.05;0.00;0.08;0.02;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-06 04:20:01 UTC;1;0.04;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-06 04:20:01 UTC;2;0.01;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.94
sun;600;2023-08-06 04:20:01 UTC;3;0.01;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;99.94
sun;600;2023-08-06 04:30:01 UTC;-1;0.03;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-06 04:30:01 UTC;0;0.03;0.00;0.07;0.01;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-06 04:30:01 UTC;1;0.02;0.00;0.07;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-06 04:30:01 UTC;2;0.05;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-06 04:30:01 UTC;3;0.04;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-06 04:40:01 UTC;-1;0.21;0.22;0.09;0.01;0.00;0.00;0.00;0.00;0.00;99.46
sun;600;2023-08-06 04:40:01 UTC;0;0.39;0.87;0.10;0.02;0.00;0.00;0.00;0.00;0.00;98.62
sun;600;2023-08-06 04:40:01 UTC;1;0.04;0.00;0.03;0.03;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-06 04:40:01 UTC;2;0.10;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.00;99.80
sun;600;2023-08-06 04:40:01 UTC;3;0.33;0.00;0.12;0.00;0.00;0.00;0.00;0.00;0.00;99.55
sun;600;2023-08-06 04:50:01 UTC;-1;0.08;0.00;0.07;0.02;0.00;0.00;0.00;0.00;0.00;99.84
sun;600;2023-08-06 04:50:01 UTC;0;0.02;0.00;0.09;0.03;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-06 04:50:01 UTC;1;0.07;0.00;0.06;0.03;0.00;0.00;0.00;0.00;0.00;99.84
sun;600;2023-08-06 04:50:01 UTC;2;0.17;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;99.77
sun;600;2023-08-06 04:50:01 UTC;3;0.05;0.00;0.07;0.01;0.00;0.00;0.00;0.00;0.00;99.88
sun;599;2023-08-06 05:00:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;599;2023-08-06 05:00:01 UTC;0;0.03;0.00;0.03;0.02;0.00;0.00;0.00;0.00;0.00;99.92
sun;599;2023-08-06 05:00:01 UTC;1;0.01;0.00;0.08;0.04;0.00;0.00;0.00;0.00;0.00;99.86
sun;599;2023-08-06 05:00:01 UTC;2;0.03;0.00;0.08;0.01;0.00;0.00;0.00;0.00;0.00;99.89
sun;599;2023-08-06 05:00:01 UTC;3;0.04;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;99.92
sun;601;2023-08-06 05:10:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;601;2023-08-06 05:10:01 UTC;0;0.01;0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.00;99.93
sun;601;2023-08-06 05:10:01 UTC;1;0.03;0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.00;99.90
sun;601;2023-08-06 05:10:01 UTC;2;0.05;0.00;0.07;0.03;0.00;0.00;0.00;0.00;0.00;99.84
sun;601;2023-08-06 05:10:01 UTC;3;0.04;0.00;0.04;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-06 05:20:02 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
