# hostname;interval;timestamp;CPU;%usr;%nice;%sys;%iowait;%steal;%irq;%soft;%guest;%gnice;%idle
sun;600;2023-08-04 23:50:01 UTC;3;0.04;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-05 00:00:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-05 00:00:01 UTC;0;0.03;0.00;0.10;0.01;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-05 00:00:01 UTC;1;0.01;0.00;0.07;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 00:00:01 UTC;2;0.04;0.00;0.05;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 00:00:01 UTC;3;0.03;0.00;0.03;0.03;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-05 00:10:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-05 00:10:01 UTC;0;0.03;0.00;0.04;0.01;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-05 00:10:01 UTC;1;0.01;0.00;0.07;0.01;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-05 00:10:01 UTC;2;0.05;0.00;0.09;0.03;0.00;0.00;0.00;0.00;0.00;99.84
sun;600;2023-08-05 00:10:01 UTC;3;0.04;0.00;0.06;0.03;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-05 00:20:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 00:20:01 UTC;0;0.01;0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-05 00:20:01 UTC;1;0.02;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.93
sun;600;2023-08-05 00:20:01 UTC;2;0.03;0.00;0.06;0.04;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-05 00:20:01 UTC;3;0.04;0.00;0.05;0.02;0.00;0.00;0.01;0.00;0.00;99.88
sun;600;2023-08-05 00:30:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 00:30:01 UTC;0;0.02;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-05 00:30:01 UTC;1;0.01;0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-05 00:30:01 UTC;2;0.05;0.00;0.07;0.04;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-05 00:30:01 UTC;3;0.04;0.00;0.03;0.02;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-05 00:40:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-05 00:40:01 UTC;0;0.03;0.00;0.03;0.03;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-05 00:40:01 UTC;1;0.04;0.00;0.05;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 00:40:01 UTC;2;0.05;0.00;0.08;0.02;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-05 00:40:01 UTC;3;0.02;0.00;0.10;0.01;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-05 00:50:01 UTC;-1;0.03;0.00;0.05;0.01;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 00:50:01 UTC;0;0.03;0.00;0.06;0.03;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-05 00:50:01 UTC;1;0.01;0.00;0.08;0.03;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-05 00:50:01 UTC;2;0.04;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-05 00:50:01 UTC;3;0.05;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-05 01:00:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 01:00:01 UTC;0;0.03;0.00;0.07;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-05 01:00:01 UTC;1;0.01;0.00;0.05;0.04;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 01:00:01 UTC;2;0.04;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-05 01:00:01 UTC;3;0.03;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-05 01:10:01 UTC;-1;0.04;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-05 01:10:01 UTC;0;0.03;0.00;0.06;0.03;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-05 01:10:01 UTC;1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-05 01:10:01 UTC;2;0.05;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-05 01:10:01 UTC;3;0.03;0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-05 01:20:01 UTC;-1;0.03;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-05 01:20:01 UTC;0;0.06;0.00;0.08;0.02;0.00;0.00;0.00;0.00;0.00;99.84
sun;600;2023-08-05 01:20:01 UTC;1;0.04;0.00;0.04;0.03;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-05 01:20:01 UTC;2;0.01;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-05 01:20:01 UTC;3;0.02;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.96
sun;600;2023-08-05 01:30:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 01:30:01 UTC;0;0.04;0.00;0.08;0.04;0.00;0.00;0.00;0.00;0.00;99.84
sun;600;2023-08-05 01:30:01 UTC;1;0.06;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-05 01:30:01 UTC;2;0.01;0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-05 01:30:01 UTC;3;0.01;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.97
sun;600;2023-08-05 01:40:01 UTC;-1;0.43;0.52;0.21;0.09;0.00;0.00;0.00;0.00;0.00;98.75
sun;600;2023-08-05 01:40:01 UTC;0;0.49;1.91;0.32;0.28;0.00;0.00;0.00;0.00;0.00;96.99
sun;600;2023-08-05 01:40:01 UTC;1;0.69;0.00;0.24;0.05;0.00;0.00;0.00;0.00;0.00;99.02
sun;600;2023-08-05 01:40:01 UTC;2;0.28;0.11;0.14;0.03;0.00;0.00;0.00;0.00;0.00;99.44
sun;600;2023-08-05 01:40:01 UTC;3;0.26;0.05;0.13;0.02;0.00;0.00;0.01;0.00;0.00;99.53
sun;600;2023-08-05 01:50:01 UTC;-1;0.07;0.00;0.07;0.02;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-05 01:50:01 UTC;0;0.02;0.00;0.05;0.02;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-05 01:50:01 UTC;1;0.07;0.00;0.07;0.05;0.00;0.00;0.00;0.00;0.00;99.82
sun;600;2023-08-05 01:50:01 UTC;2;0.17;0.00;0.11;0.00;0.00;0.00;0.00;0.00;0.00;99.71
sun;600;2023-08-05 01:50:01 UTC;3;0.03;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;99.94
sun;600;2023-08-05 02:00:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 02:00:01 UTC;0;0.03;0.00;0.05;0.01;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-05 02:00:01 UTC;1;0.01;0.00;0.05;0.05;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-05 02:00:01 UTC;2;0.04;0.00;0.09;0.00;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-05 02:00:01 UTC;3;0.04;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-05 02:10:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-05 02:10:01 UTC;0;0.02;0.00;0.04;0.05;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-05 02:10:01 UTC;1;0.03;0.00;0.03;0.02;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-05 02:10:01 UTC;2;0.04;0.00;0.11;0.01;0.00;0.00;0.00;0.00;0.00;99.84
sun;600;2023-08-05 02:10:01 UTC;3;0.04;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;99.90
sun;598;2023-08-05 02:20:00 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;598;2023-08-05 02:20:00 UTC;0;0.01;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.91
sun;598;2023-08-05 02:20:00 UTC;1;0.02;0.00;0.08;0.04;0.00;0.00;0.00;0.00;0.00;99.86
sun;598;2023-08-05 02:20:00 UTC;2;0.04;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.91
sun;598;2023-08-05 02:20:00 UTC;3;0.05;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.90
sun;602;2023-08-05 02:30:02 UTC;-1;0.03;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.90
sun;602;2023-08-05 02:30:02 UTC;0;0.01;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;602;2023-08-05 02:30:02 UTC;1;0.02;0.00;0.06;0.03;0.00;0.00;0.00;0.00;0.00;99.88
sun;602;2023-08-05 02:30:02 UTC;2;0.03;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.92
sun;602;2023-08-05 02:30:02 UTC;3;0.05;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;99.89
sun;599;2023-08-05 02:40:01 UTC;-1;0.03;0.00;0.07;0.02;0.00;0.00;0.00;0.00;0.00;99.88
sun;599;2023-08-05 02:40:01 UTC;0;0.02;0.00;0.07;0.04;0.00;0.00;0.00;0.00;0.00;99.88
sun;599;2023-08-05 02:40:01 UTC;1;0.03;0.00;0.06;0.03;0.00;0.00;0.00;0.00;0.00;99.89
sun;599;2023-08-05 02:40:01 UTC;2;0.05;0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.00;99.88
sun;599;2023-08-05 02:40:01 UTC;3;0.04;0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-05 02:50:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 02:50:01 UTC;0;0.03;0.00;0.08;0.03;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-05 02:50:01 UTC;1;0.02;0.00;0.03;0.03;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-05 02:50:01 UTC;2;0.04;0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-05 02:50:01 UTC;3;0.03;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.93
sun;600;2023-08-05 03:00:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 03:00:01 UTC;0;0.02;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-05 03:00:01 UTC;1;0.02;0.00;0.10;0.02;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-05 03:00:01 UTC;2;0.03;0.00;0.03;0.02;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-05 03:00:01 UTC;3;0.04;0.00;0.02;0.01;0.00;0.00;0.00;0.00;0.00;99.93
sun;600;2023-08-05 03:10:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-05 03:10:01 UTC;0;0.02;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-05 03:10:01 UTC;1;0.03;0.00;0.10;0.01;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-05 03:10:01 UTC;2;0.04;0.00;0.06;0.04;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-05 03:10:01 UTC;3;0.05;0.00;0.03;0.02;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-05 03:20:01 UTC;-1;0.32;0.02;0.19;0.18;0.00;0.00;0.00;0.00;0.00;99.29
sun;600;2023-08-05 03:20:01 UTC;0;0.42;0.06;0.33;0.29;0.00;0.00;0.00;0.00;0.00;98.90
sun;600;2023-08-05 03:20:01 UTC;1;0.14;0.01;0.19;0.09;0.00;0.00;0.00;0.00;0.00;99.57
sun;600;2023-08-05 03:20:01 UTC;2;0.18;0.01;0.13;0.08;0.00;0.00;0.00;0.00;0.00;99.60
sun;600;2023-08-05 03:20:01 UTC;3;0.53;0.00;0.13;0.25;0.00;0.00;0.00;0.00;0.00;99.09
sun;600;2023-08-05 03:30:01 UTC;-1;0.03;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 03:30:01 UTC;0;0.01;0.00;0.04;0.01;0.00;0.00;0.00;0.00;0.00;99.94
sun;600;2023-08-05 03:30:01 UTC;1;0.02;0.00;0.06;0.04;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-05 03:30:01 UTC;2;0.05;0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-05 03:30:01 UTC;3;0.03;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 03:40:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-05 03:40:01 UTC;0;0.06;0.00;0.07;0.02;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-05 03:40:01 UTC;1;0.04;0.00;0.11;0.04;0.00;0.00;0.00;0.00;0.00;99.81
sun;600;2023-08-05 03:40:01 UTC;2;0.02;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-05 03:40:01 UTC;3;0.02;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.96
sun;600;2023-08-05 03:50:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 03:50:01 UTC;0;0.05;0.00;0.06;0.03;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-05 03:50:01 UTC;1;0.04;0.00;0.08;0.04;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-05 03:50:01 UTC;2;0.01;0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 03:50:01 UTC;3;0.01;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.97
sun;600;2023-08-05 04:00:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 04:00:01 UTC;0;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 04:00:01 UTC;1;0.03;0.00;0.06;0.05;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-05 04:00:01 UTC;2;0.03;0.00;0.08;0.01;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-05 04:00:01 UTC;3;0.02;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.95
sun;600;2023-08-05 04:10:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-05 04:10:01 UTC;0;0.01;0.00;0.08;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-05 04:10:01 UTC;1;0.03;0.00;0.03;0.03;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-05 04:10:01 UTC;2;0.06;0.00;0.08;0.01;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-05 04:10:01 UTC;3;0.04;0.00;0.08;0.01;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-05 04:20:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-05 04:20:01 UTC;0;0.02;0.00;0.05;0.01;0.00;0.00;0.00;0.00;0.00;99.93
sun;600;2023-08-05 04:20:01 UTC;1;0.01;0.00;0.09;0.01;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 04:20:01 UTC;2;0.04;0.00;0.06;0.05;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-05 04:20:01 UTC;3;0.04;0.00;0.04;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 04:30:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-05 04:30:01 UTC;0;0.03;0.00;0.09;0.01;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-05 04:30:01 UTC;1;0.01;0.00;0.07;0.01;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-05 04:30:01 UTC;2;0.04;0.00;0.04;0.05;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-05 04:30:01 UTC;3;0.04;0.00;0.04;0.01;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 04:40:01 UTC;-1;0.22;0.22;0.08;0.02;0.00;0.00;0.00;0.00;0.00;99.46
sun;600;2023-08-05 04:40:01 UTC;0;0.33;0.00;0.12;0.00;0.00;0.00;0.00;0.00;0.00;99.55
sun;600;2023-08-05 04:40:01 UTC;1;0.03;0.00;0.08;0.01;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-05 04:40:01 UTC;2;0.10;0.00;0.05;0.06;0.00;0.00;0.00;0.00;0.00;99.79
sun;600;2023-08-05 04:40:01 UTC;3;0.40;0.87;0.09;0.02;0.00;0.00;0.00;0.00;0.00;98.62
sun;600;2023-08-05 04:50:01 UTC;-1;0.02;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 04:50:01 UTC;0;0.04;0.00;0.10;0.01;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-05 04:50:01 UTC;1;0.05;0.00;0.08;0.01;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-05 04:50:01 UTC;2;0.01;0.00;0.04;0.05;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-05 04:50:01 UTC;3;0.01;0.00;0.02;0.01;0.00;0.00;0.00;0.00;0.00;99.97
sun;599;2023-08-05 05:00:00 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;599;2023-08-05 05:00:00 UTC;0;0.05;0.00;0.11;0.00;0.00;0.00;0.00;0.00;0.00;99.84
sun;599;2023-08-05 05:00:00 UTC;1;0.04;0.00;0.07;0.01;0.00;0.00;0.00;0.00;0.00;99.88
sun;599;2023-08-05 05:00:00 UTC;2;0.01;0.00;0.04;0.01;0.00;0.00;0.00;0.00;0.00;99.94
sun;599;2023-08-05 05:00:00 UTC;3;0.01;0.00;0.02;0.04;0.00;0.00;0.00;0.00;0.00;99.94
sun;602;2023-08-05 05:10:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.88
sun;602;2023-08-05 05:10:01 UTC;0;0.06;0.00;0.08;0.01;0.00;0.00;0.00;0.00;0.00;99.85
sun;602;2023-08-05 05:10:01 UTC;1;0.04;0.00;0.08;0.01;0.00;0.00;0.00;0.00;0.00;99.87
sun;602;2023-08-05 05:10:01 UTC;2;0.01;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;602;2023-08-05 05:10:01 UTC;3;0.01;0.00;0.03;0.04;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-05 05:20:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.88
