# hostname;interval;timestamp;CPU;%usr;%nice;%sys;%iowait;%steal;%irq;%soft;%guest;%gnice;%idle
sun;600;2023-08-04 15:30:01 UTC;2346812;3069264;505976;13.03;113948;789384;1125896;29.00;511652;492108;260;128604;126396;3248;3864;288148
sun;600;2023-08-04 15:40:01 UTC;2344776;3067544;507716;13.08;113956;789688;1125896;29.00;511692;492384;236;128608;126380;3248;3864;288132
sun;600;2023-08-04 15:50:01 UTC;2344720;3067724;507572;13.07;113968;789908;1125896;29.00;511720;492736;272;128608;126348;3248;3864;288148
sun;600;2023-08-04 16:00:01 UTC;2344404;3067700;507520;13.07;113972;790196;1125896;29.00;511752;492856;260;128616;126424;3232;3864;288148
sun;600;2023-08-04 16:10:01 UTC;2345472;3069004;506168;13.04;113976;790424;1125896;29.00;511772;493068;248;128616;126476;3280;3864;288164
sun;600;2023-08-04 16:20:01 UTC;2350944;3074960;500224;12.88;113980;790888;1125896;29.00;511792;493684;244;128636;126480;3264;3864;288148
sun;600;2023-08-04 16:30:01 UTC;2349184;3073492;501676;12.92;113984;791152;1125896;29.00;511816;493784;260;128640;126520;3232;3864;288148
sun;600;2023-08-04 16:40:01 UTC;2347464;3071992;503064;12.96;113992;791360;1125900;29.00;511844;493968;248;128636;126636;3264;3864;288148
sun;600;2023-08-04 16:50:01 UTC;2346492;3071328;503704;12.97;113996;791660;1125900;29.00;511880;494392;260;128644;126664;3248;3864;288148
sun;600;2023-08-04 17:00:01 UTC;2345280;3070496;504492;12.99;114008;792028;1125900;29.00;513544;492960;264;128676;126708;3232;3864;288132
sun;600;2023-08-04 17:10:01 UTC;2342660;3068176;506912;13.06;114012;792316;1125900;29.00;513636;493072;252;128556;126616;3264;3864;288180
sun;600;2023-08-04 17:20:01 UTC;2342340;3068260;506720;13.05;114024;792700;1125900;29.00;513676;493428;240;128556;126732;3232;3864;288132
sun;600;2023-08-04 17:30:01 UTC;2342512;3068512;506444;13.04;114036;792768;1125900;29.00;513704;493484;244;128560;126756;3232;3864;288116
sun;600;2023-08-04 17:40:01 UTC;2341756;3067848;507108;13.06;114044;792840;1125900;29.00;513720;493548;236;128560;126768;3264;3864;288148
sun;600;2023-08-04 17:50:01 UTC;2341120;3067400;507640;13.08;114048;793024;1125900;29.00;513736;493720;228;128560;126684;3248;3864;288132
sun;600;2023-08-04 18:00:01 UTC;2340260;3066616;508460;13.10;114060;793088;1125900;29.00;513756;493776;248;128560;126648;3232;3864;288148
sun;600;2023-08-04 18:10:01 UTC;2339732;3066208;508788;13.10;114060;793204;1125900;29.00;513756;493896;244;128564;126732;3264;3864;288180
sun;598;2023-08-04 18:20:00 UTC;2340060;3066592;508452;13.10;114060;793268;1125900;29.00;513764;494096;160;128564;126676;3248;3864;288164
sun;601;2023-08-04 18:30:01 UTC;2339696;3066284;508768;13.10;114060;793320;1125900;29.00;513768;494148;260;128564;126672;3248;3864;288132
sun;601;2023-08-04 18:40:02 UTC;2344724;3071520;503460;12.97;114076;793500;1125900;29.00;513792;494172;284;128564;126756;3232;3864;288148
sun;599;2023-08-04 18:50:01 UTC;2343800;3070832;504036;12.98;114080;793728;1125900;29.00;513804;494392;236;128564;126872;3248;3864;288148
sun;600;2023-08-04 19:00:01 UTC;2339000;3066236;508724;13.10;114080;793936;1125900;29.00;513812;494736;248;128564;126776;3232;3864;288116
sun;600;2023-08-04 19:10:01 UTC;2338808;3066132;508800;13.10;114088;794012;1125900;29.00;513820;494672;224;128568;126808;3280;3864;288164
sun;600;2023-08-04 19:20:01 UTC;2338808;3066200;508756;13.10;114088;794080;1125900;29.00;513824;494884;268;128568;126784;3248;3864;288132
sun;600;2023-08-04 19:30:01 UTC;2338808;3066300;508592;13.10;114088;794172;1125900;29.00;513832;494820;248;128568;126856;3232;3864;288132
sun;600;2023-08-04 19:40:01 UTC;2338332;3065872;509088;13.11;114096;794188;1125896;29.00;513840;494840;200;128572;126812;3264;3864;288148
sun;600;2023-08-04 19:50:01 UTC;2338004;3065604;509340;13.12;114104;794240;1125892;29.00;513860;494880;88;128572;126828;3248;3864;288148
sun;600;2023-08-04 20:00:01 UTC;2337764;3065488;509476;13.12;114108;794364;1125900;29.00;513868;495000;264;128572;126804;3232;3864;288116
sun;600;2023-08-04 20:10:01 UTC;2337344;3065320;509592;13.13;114120;794604;1125900;29.00;513884;495228;224;128572;126856;3264;3864;288164
sun;600;2023-08-04 20:20:01 UTC;2337504;3065708;509184;13.11;114120;794824;1125900;29.00;513900;495436;228;128572;126884;3232;3864;288132
sun;600;2023-08-04 20:30:01 UTC;2339912;3068204;506744;13.05;114128;794900;1125900;29.00;513912;495512;224;128572;126832;3248;3876;288148
sun;600;2023-08-04 20:40:01 UTC;2338792;3067100;507760;13.08;114132;794916;1125896;29.00;513916;495528;220;128572;126916;3248;3876;288148
sun;600;2023-08-04 20:50:01 UTC;2336740;3065076;509816;13.13;114136;794944;1125896;29.00;513916;495560;248;128428;126880;3248;3876;288164
sun;600;2023-08-04 21:00:01 UTC;2340696;3069264;505656;13.02;114144;795160;1125900;29.00;514984;494868;260;128576;126860;3248;3876;288148
sun;600;2023-08-04 21:10:01 UTC;2345204;3074000;500796;12.90;114144;795392;1125900;29.00;514988;494944;256;128576;126980;3248;3876;288148
sun;600;2023-08-04 21:20:01 UTC;2345204;3074416;500404;12.89;114152;795804;1125904;29.00;515004;495352;252;128576;126952;3232;3876;288148
sun;600;2023-08-04 21:30:01 UTC;2343720;3073316;501508;12.92;114152;796184;1125904;29.00;515016;495868;380;128576;126952;3272;4024;288148
sun;600;2023-08-04 21:40:01 UTC;2332048;3062488;511960;13.19;114152;796988;1126100;29.00;520624;490928;328;128588;127368;3296;3876;288196
sun;600;2023-08-04 21:50:01 UTC;2331888;3062788;511812;13.18;114156;797448;1126248;29.01;520648;491536;284;128612;127212;3248;3880;288148
# hostname;interval;timestamp;kbswpfree;kbswpused;%swpused;kbswpcad;%swpcad
sun;600;2023-08-03 22:10:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-03 22:20:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-03 22:30:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-03 22:40:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-03 22:50:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-03 23:00:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-03 23:10:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-03 23:20:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-03 23:30:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-03 23:40:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-03 23:50:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 00:00:02 UTC;0;0;0.00;0;0.00
sun;599;2023-08-04 00:10:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 00:20:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 00:30:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 00:40:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 00:50:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 01:00:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 01:10:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 01:20:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 01:30:01 UTC;0;0;0.00;0;0.00
sun;599;2023-08-04 01:40:00 UTC;0;0;0.00;0;0.00
sun;601;2023-08-04 01:50:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 02:00:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 02:10:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 02:20:01 UTC;0;0;0.00;0;0.00
sun;599;2023-08-04 02:30:00 UTC;0;0;0.00;0;0.00
sun;602;2023-08-04 02:40:01 UTC;0;0;0.00;0;0.00
sun;599;2023-08-04 02:50:00 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 03:00:01 UTC;0;0;0.00;0;0.00
sun;601;2023-08-04 03:10:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 03:20:01 UTC;0;0;0.00;0;0.00
sun;599;2023-08-04 03:30:00 UTC;0;0;0.00;0;0.00
sun;602;2023-08-04 03:40:02 UTC;0;0;0.00;0;0.00
sun;599;2023-08-04 03:50:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 04:00:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 04:10:01 UTC;0;0;0.00;0;0.00
sun;599;2023-08-04 04:20:00 UTC;0;0;0.00;0;0.00
sun;601;2023-08-04 04:30:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 04:40:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 04:50:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 05:00:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 05:10:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 05:20:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 05:30:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 05:40:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 05:50:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 06:00:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 06:10:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 06:20:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 06:30:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 06:40:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 06:50:01 UTC;0;0;0.00;0;0.00
sun;601;2023-08-04 07:00:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 07:10:01 UTC;0;0;0.00;0;0.00
sun;599;2023-08-04 07:20:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 07:30:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 07:40:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 07:50:00 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 08:00:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 08:10:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 08:20:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 08:30:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 08:40:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 08:50:01 UTC;0;0;0.00;0;0.00
sun;601;2023-08-04 09:00:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 09:10:01 UTC;0;0;0.00;0;0.00
sun;599;2023-08-04 09:20:00 UTC;0;0;0.00;0;0.00
sun;601;2023-08-04 09:30:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 09:40:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 09:50:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 10:00:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 10:10:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 10:20:01 UTC;0;0;0.00;0;0.00
sun;601;2023-08-04 10:30:02 UTC;0;0;0.00;0;0.00
sun;598;2023-08-04 10:40:00 UTC;0;0;0.00;0;0.00
sun;601;2023-08-04 10:50:01 UTC;0;0;0.00;0;0.00
sun;601;2023-08-04 11:00:02 UTC;0;0;0.00;0;0.00
sun;599;2023-08-04 11:10:01 UTC;0;0;0.00;0;0.00
sun;599;2023-08-04 11:20:00 UTC;0;0;0.00;0;0.00
sun;601;2023-08-04 11:30:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 11:40:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 11:50:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 12:00:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 12:10:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 12:20:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 12:30:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 12:40:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 12:50:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 13:00:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 13:10:01 UTC;0;0;0.00;0;0.00
sun;599;2023-08-04 13:20:00 UTC;0;0;0.00;0;0.00
sun;601;2023-08-04 13:30:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 13:40:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 13:50:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 14:00:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 14:10:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 14:20:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 14:30:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 14:40:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 14:50:01 UTC;0;0;0.00;0;0.00
sun;599;2023-08-04 15:00:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 15:10:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 15:20:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 15:30:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 15:40:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 15:50:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 16:00:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 16:10:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 16:20:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 16:30:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 16:40:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 16:50:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 17:00:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 17:10:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 17:20:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 17:30:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 17:40:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 17:50:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 18:00:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 18:10:01 UTC;0;0;0.00;0;0.00
sun;598;2023-08-04 18:20:00 UTC;0;0;0.00;0;0.00
sun;601;2023-08-04 18:30:01 UTC;0;0;0.00;0;0.00
sun;601;2023-08-04 18:40:02 UTC;0;0;0.00;0;0.00
sun;599;2023-08-04 18:50:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 19:00:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 19:10:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 19:20:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 19:30:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 19:40:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 19:50:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 20:00:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 20:10:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 20:20:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 20:30:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 20:40:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 20:50:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 21:00:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 21:10:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 21:20:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 21:30:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 21:40:01 UTC;0;0;0.00;0;0.00
sun;600;2023-08-04 21:50:01 UTC;0;0;0.00;0;0.00
# hostname;interval;timestamp;kbhugfree;kbhugused;%hugused;kbhugrsvd;kbhugsurp
sun;600;2023-08-03 22:10:01 UTC;0;0;0.00;0;0
sun;600;2023-08-03 22:20:01 UTC;0;0;0.00;0;0
sun;600;2023-08-03 22:30:01 UTC;0;0;0.00;0;0
sun;600;2023-08-03 22:40:01 UTC;0;0;0.00;0;0
sun;600;2023-08-03 22:50:01 UTC;0;0;0.00;0;0
sun;600;2023-08-03 23:00:01 UTC;0;0;0.00;0;0
sun;600;2023-08-03 23:10:01 UTC;0;0;0.00;0;0
sun;600;2023-08-03 23:20:01 UTC;0;0;0.00;0;0
sun;600;2023-08-03 23:30:01 UTC;0;0;0.00;0;0
sun;600;2023-08-03 23:40:01 UTC;0;0;0.00;0;0
sun;600;2023-08-03 23:50:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 00:00:02 UTC;0;0;0.00;0;0
sun;599;2023-08-04 00:10:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 00:20:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 00:30:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 00:40:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 00:50:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 01:00:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 01:10:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 01:20:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 01:30:01 UTC;0;0;0.00;0;0
sun;599;2023-08-04 01:40:00 UTC;0;0;0.00;0;0
sun;601;2023-08-04 01:50:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 02:00:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 02:10:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 02:20:01 UTC;0;0;0.00;0;0
sun;599;2023-08-04 02:30:00 UTC;0;0;0.00;0;0
sun;602;2023-08-04 02:40:01 UTC;0;0;0.00;0;0
sun;599;2023-08-04 02:50:00 UTC;0;0;0.00;0;0
sun;600;2023-08-04 03:00:01 UTC;0;0;0.00;0;0
sun;601;2023-08-04 03:10:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 03:20:01 UTC;0;0;0.00;0;0
sun;599;2023-08-04 03:30:00 UTC;0;0;0.00;0;0
sun;602;2023-08-04 03:40:02 UTC;0;0;0.00;0;0
sun;599;2023-08-04 03:50:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 04:00:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 04:10:01 UTC;0;0;0.00;0;0
sun;599;2023-08-04 04:20:00 UTC;0;0;0.00;0;0
sun;601;2023-08-04 04:30:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 04:40:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 04:50:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 05:00:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 05:10:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 05:20:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 05:30:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 05:40:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 05:50:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 06:00:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 06:10:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 06:20:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 06:30:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 06:40:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 06:50:01 UTC;0;0;0.00;0;0
sun;601;2023-08-04 07:00:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 07:10:01 UTC;0;0;0.00;0;0
sun;599;2023-08-04 07:20:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 07:30:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 07:40:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 07:50:00 UTC;0;0;0.00;0;0
sun;600;2023-08-04 08:00:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 08:10:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 08:20:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 08:30:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 08:40:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 08:50:01 UTC;0;0;0.00;0;0
sun;601;2023-08-04 09:00:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 09:10:01 UTC;0;0;0.00;0;0
sun;599;2023-08-04 09:20:00 UTC;0;0;0.00;0;0
sun;601;2023-08-04 09:30:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 09:40:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 09:50:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 10:00:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 10:10:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 10:20:01 UTC;0;0;0.00;0;0
sun;601;2023-08-04 10:30:02 UTC;0;0;0.00;0;0
sun;598;2023-08-04 10:40:00 UTC;0;0;0.00;0;0
sun;601;2023-08-04 10:50:01 UTC;0;0;0.00;0;0
sun;601;2023-08-04 11:00:02 UTC;0;0;0.00;0;0
sun;599;2023-08-04 11:10:01 UTC;0;0;0.00;0;0
sun;599;2023-08-04 11:20:00 UTC;0;0;0.00;0;0
sun;601;2023-08-04 11:30:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 11:40:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 11:50:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 12:00:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 12:10:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 12:20:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 12:30:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 12:40:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 12:50:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 13:00:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 13:10:01 UTC;0;0;0.00;0;0
sun;599;2023-08-04 13:20:00 UTC;0;0;0.00;0;0
sun;601;2023-08-04 13:30:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 13:40:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 13:50:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 14:00:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 14:10:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 14:20:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 14:30:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 14:40:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 14:50:01 UTC;0;0;0.00;0;0
sun;599;2023-08-04 15:00:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 15:10:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 15:20:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 15:30:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 15:40:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 15:50:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 16:00:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 16:10:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 16:20:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 16:30:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 16:40:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 16:50:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 17:00:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 17:10:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 17:20:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 17:30:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 17:40:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 17:50:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 18:00:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 18:10:01 UTC;0;0;0.00;0;0
sun;598;2023-08-04 18:20:00 UTC;0;0;0.00;0;0
sun;601;2023-08-04 18:30:01 UTC;0;0;0.00;0;0
sun;601;2023-08-04 18:40:02 UTC;0;0;0.00;0;0
sun;599;2023-08-04 18:50:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 19:00:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 19:10:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 19:20:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 19:30:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 19:40:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 19:50:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 20:00:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 20:10:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 20:20:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 20:30:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 20:40:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 20:50:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 21:00:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 21:10:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 21:20:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 21:30:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 21:40:01 UTC;0;0;0.00;0;0
sun;600;2023-08-04 21:50:01 UTC;0;0;0.00;0;0
# hostname;interval;timestamp;dentunusd;file-nr;inode-nr;pty-nr
sun;600;2023-08-03 22:10:01 UTC;28710;1600;43574;0
sun;600;2023-08-03 22:20:01 UTC;28693;1632;43557;0
sun;600;2023-08-03 22:30:01 UTC;28688;1600;43552;0
sun;600;2023-08-03 22:40:01 UTC;28705;1632;43567;0
sun;600;2023-08-03 22:50:01 UTC;28680;1600;43542;0
sun;600;2023-08-03 23:00:01 UTC;28676;1600;43538;0
sun;600;2023-08-03 23:10:01 UTC;28666;1440;43504;0
sun;600;2023-08-03 23:20:01 UTC;28645;1472;43483;0
sun;600;2023-08-03 23:30:01 UTC;28645;1440;43483;0
sun;600;2023-08-03 23:40:01 UTC;28667;1408;43503;0
sun;600;2023-08-03 23:50:01 UTC;28651;1408;43487;0
sun;600;2023-08-04 00:00:02 UTC;28651;1408;43489;0
sun;599;2023-08-04 00:10:01 UTC;28669;1408;43503;0
sun;600;2023-08-04 00:20:01 UTC;28661;1408;43495;0
sun;600;2023-08-04 00:30:01 UTC;28649;1408;43483;0
sun;600;2023-08-04 00:40:01 UTC;28760;1440;43524;0
sun;600;2023-08-04 00:50:01 UTC;28736;1440;43500;0
sun;600;2023-08-04 01:00:01 UTC;28728;1408;43492;0
sun;600;2023-08-04 01:10:01 UTC;28742;1472;43504;0
sun;600;2023-08-04 01:20:01 UTC;28734;1440;43497;0
sun;600;2023-08-04 01:30:01 UTC;28726;1408;43488;0
sun;599;2023-08-04 01:40:00 UTC;28752;1408;43512;0
sun;601;2023-08-04 01:50:01 UTC;28736;1408;43496;0
sun;600;2023-08-04 02:00:01 UTC;28728;1440;43488;0
sun;600;2023-08-04 02:10:01 UTC;28754;1440;43512;0
sun;600;2023-08-04 02:20:01 UTC;28742;1408;43500;0
sun;599;2023-08-04 02:30:00 UTC;28734;1408;43492;0
