# hostname;interval;timestamp;CPU;%usr;%nice;%sys;%iowait;%steal;%irq;%soft;%guest;%gnice;%idle
sun;599;2023-08-02 22:40:01 UTC;3;0.02;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.96
sun;600;2023-08-02 22:50:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-02 22:50:01 UTC;0;0.04;0.00;0.09;0.03;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-02 22:50:01 UTC;1;0.04;0.00;0.07;0.03;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-02 22:50:01 UTC;2;0.01;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;99.95
sun;600;2023-08-02 22:50:01 UTC;3;0.02;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;99.95
sun;599;2023-08-02 23:00:00 UTC;-1;0.92;0.21;0.19;0.08;0.00;0.00;0.00;0.00;0.00;98.59
sun;599;2023-08-02 23:00:00 UTC;0;1.64;0.00;0.19;0.03;0.00;0.00;0.00;0.00;0.00;98.14
sun;599;2023-08-02 23:00:00 UTC;1;0.48;0.00;0.21;0.12;0.00;0.00;0.00;0.00;0.00;99.19
sun;599;2023-08-02 23:00:00 UTC;2;0.40;0.00;0.13;0.04;0.00;0.00;0.00;0.00;0.00;99.44
sun;599;2023-08-02 23:00:00 UTC;3;1.17;0.82;0.25;0.15;0.00;0.00;0.02;0.00;0.00;97.59
sun;601;2023-08-02 23:10:01 UTC;-1;0.26;0.25;0.11;0.06;0.00;0.00;0.00;0.00;0.00;99.31
sun;601;2023-08-02 23:10:01 UTC;0;0.25;0.07;0.06;0.04;0.00;0.00;0.00;0.00;0.00;99.57
sun;601;2023-08-02 23:10:01 UTC;1;0.11;0.04;0.06;0.09;0.00;0.00;0.00;0.00;0.00;99.71
sun;601;2023-08-02 23:10:01 UTC;2;0.12;0.00;0.07;0.06;0.00;0.00;0.00;0.00;0.00;99.76
sun;601;2023-08-02 23:10:01 UTC;3;0.57;0.91;0.25;0.07;0.00;0.00;0.00;0.00;0.00;98.21
sun;600;2023-08-02 23:20:01 UTC;-1;0.03;0.00;0.05;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-02 23:20:01 UTC;0;0.04;0.00;0.08;0.03;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-02 23:20:01 UTC;1;0.04;0.00;0.07;0.04;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-02 23:20:01 UTC;2;0.02;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;99.94
sun;600;2023-08-02 23:20:01 UTC;3;0.03;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.95
sun;600;2023-08-02 23:30:01 UTC;-1;0.03;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-02 23:30:01 UTC;0;0.05;0.00;0.07;0.01;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-02 23:30:01 UTC;1;0.04;0.00;0.10;0.01;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-02 23:30:01 UTC;2;0.01;0.00;0.05;0.02;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-02 23:30:01 UTC;3;0.01;0.00;0.01;0.02;0.00;0.00;0.00;0.00;0.00;99.95
sun;600;2023-08-02 23:40:01 UTC;-1;0.08;0.00;0.07;0.01;0.00;0.00;0.00;0.00;0.00;99.84
sun;600;2023-08-02 23:40:01 UTC;0;0.18;0.00;0.10;0.01;0.00;0.00;0.00;0.00;0.00;99.72
sun;600;2023-08-02 23:40:01 UTC;1;0.05;0.00;0.04;0.01;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-02 23:40:01 UTC;2;0.02;0.00;0.09;0.02;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-02 23:40:01 UTC;3;0.06;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-02 23:50:01 UTC;-1;0.03;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-02 23:50:01 UTC;0;0.04;0.00;0.13;0.02;0.00;0.00;0.00;0.00;0.00;99.81
sun;600;2023-08-02 23:50:01 UTC;1;0.05;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-02 23:50:01 UTC;2;0.01;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;99.96
sun;600;2023-08-02 23:50:01 UTC;3;0.02;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.96
sun;600;2023-08-03 00:00:01 UTC;-1;0.03;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-03 00:00:01 UTC;0;0.04;0.00;0.10;0.02;0.00;0.00;0.00;0.00;0.00;99.84
sun;600;2023-08-03 00:00:01 UTC;1;0.04;0.00;0.09;0.02;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-03 00:00:01 UTC;2;0.02;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;99.94
sun;600;2023-08-03 00:00:01 UTC;3;0.01;0.00;0.01;0.00;0.00;0.00;0.00;0.00;0.00;99.98
sun;600;2023-08-03 00:10:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-03 00:10:01 UTC;0;0.04;0.00;0.09;0.03;0.00;0.00;0.00;0.00;0.00;99.84
sun;600;2023-08-03 00:10:01 UTC;1;0.04;0.00;0.05;0.03;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-03 00:10:01 UTC;2;0.02;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-03 00:10:01 UTC;3;0.03;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-03 00:20:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-03 00:20:01 UTC;0;0.04;0.00;0.08;0.01;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-03 00:20:01 UTC;1;0.06;0.00;0.05;0.01;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-03 00:20:01 UTC;2;0.01;0.00;0.05;0.05;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-03 00:20:01 UTC;3;0.01;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.94
sun;600;2023-08-03 00:30:01 UTC;-1;0.02;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-03 00:30:01 UTC;0;0.04;0.00;0.10;0.01;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-03 00:30:01 UTC;1;0.03;0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-03 00:30:01 UTC;2;0.00;0.00;0.04;0.02;0.00;0.00;0.00;0.00;0.00;99.94
sun;600;2023-08-03 00:30:01 UTC;3;0.02;0.00;0.02;0.03;0.00;0.00;0.00;0.00;0.00;99.93
sun;600;2023-08-03 00:40:01 UTC;-1;0.03;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-03 00:40:01 UTC;0;0.03;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-03 00:40:01 UTC;1;0.05;0.00;0.08;0.01;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-03 00:40:01 UTC;2;0.03;0.00;0.08;0.02;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-03 00:40:01 UTC;3;0.01;0.00;0.05;0.03;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-03 00:50:01 UTC;-1;0.03;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-03 00:50:01 UTC;0;0.02;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-03 00:50:01 UTC;1;0.01;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;99.93
sun;600;2023-08-03 00:50:01 UTC;2;0.03;0.00;0.03;0.04;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-03 00:50:01 UTC;3;0.05;0.00;0.03;0.01;0.00;0.00;0.00;0.00;0.00;99.91
sun;599;2023-08-03 01:00:00 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;599;2023-08-03 01:00:00 UTC;0;0.01;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;99.96
sun;599;2023-08-03 01:00:00 UTC;1;0.02;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;99.92
sun;599;2023-08-03 01:00:00 UTC;2;0.04;0.00;0.09;0.03;0.00;0.00;0.00;0.00;0.00;99.84
sun;599;2023-08-03 01:00:00 UTC;3;0.05;0.00;0.04;0.03;0.00;0.00;0.00;0.00;0.00;99.88
sun;601;2023-08-03 01:10:01 UTC;-1;0.03;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.89
sun;601;2023-08-03 01:10:01 UTC;0;0.01;0.00;0.09;0.00;0.00;0.00;0.00;0.00;0.00;99.89
sun;601;2023-08-03 01:10:01 UTC;1;0.02;0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.00;99.91
sun;601;2023-08-03 01:10:01 UTC;2;0.05;0.00;0.04;0.02;0.00;0.00;0.00;0.00;0.00;99.88
sun;601;2023-08-03 01:10:01 UTC;3;0.03;0.00;0.05;0.03;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-03 01:20:01 UTC;-1;0.03;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-03 01:20:01 UTC;0;0.04;0.00;0.07;0.01;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-03 01:20:01 UTC;1;0.04;0.00;0.11;0.00;0.00;0.00;0.00;0.00;0.00;99.84
sun;600;2023-08-03 01:20:01 UTC;2;0.01;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;99.95
sun;600;2023-08-03 01:20:01 UTC;3;0.02;0.00;0.01;0.04;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-03 01:30:01 UTC;-1;0.03;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-03 01:30:01 UTC;0;0.04;0.00;0.08;0.02;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-03 01:30:01 UTC;1;0.03;0.00;0.08;0.01;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-03 01:30:01 UTC;2;0.03;0.00;0.04;0.01;0.00;0.00;0.00;0.00;0.00;99.93
sun;600;2023-08-03 01:30:01 UTC;3;0.02;0.00;0.04;0.02;0.00;0.00;0.00;0.00;0.00;99.93
sun;600;2023-08-03 01:40:01 UTC;-1;0.03;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-03 01:40:01 UTC;0;0.04;0.00;0.05;0.03;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-03 01:40:01 UTC;1;0.04;0.00;0.10;0.03;0.00;0.00;0.00;0.00;0.00;99.83
sun;600;2023-08-03 01:40:01 UTC;2;0.02;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-03 01:40:01 UTC;3;0.01;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;99.93
sun;600;2023-08-03 01:50:01 UTC;-1;0.03;0.00;0.05;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-03 01:50:01 UTC;0;0.04;0.00;0.08;0.02;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-03 01:50:01 UTC;1;0.04;0.00;0.04;0.03;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-03 01:50:01 UTC;2;0.02;0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-03 01:50:01 UTC;3;0.01;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.97
sun;601;2023-08-03 02:00:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;601;2023-08-03 02:00:01 UTC;0;0.04;0.00;0.07;0.03;0.00;0.00;0.00;0.00;0.00;99.87
sun;601;2023-08-03 02:00:01 UTC;1;0.04;0.00;0.08;0.04;0.00;0.00;0.00;0.00;0.00;99.85
sun;601;2023-08-03 02:00:01 UTC;2;0.01;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;99.95
sun;601;2023-08-03 02:00:01 UTC;3;0.02;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.93
sun;598;2023-08-03 02:10:00 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;598;2023-08-03 02:10:00 UTC;0;0.04;0.00;0.09;0.02;0.00;0.00;0.00;0.00;0.00;99.85
sun;598;2023-08-03 02:10:00 UTC;1;0.04;0.00;0.10;0.05;0.00;0.00;0.00;0.00;0.00;99.81
sun;598;2023-08-03 02:10:00 UTC;2;0.02;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;99.95
sun;598;2023-08-03 02:10:00 UTC;3;0.03;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.95
sun;601;2023-08-03 02:20:01 UTC;-1;0.03;0.00;0.05;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;601;2023-08-03 02:20:01 UTC;0;0.04;0.00;0.08;0.02;0.00;0.00;0.00;0.00;0.00;99.86
sun;601;2023-08-03 02:20:01 UTC;1;0.04;0.00;0.07;0.04;0.00;0.00;0.00;0.00;0.00;99.85
sun;601;2023-08-03 02:20:01 UTC;2;0.01;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;99.96
sun;601;2023-08-03 02:20:01 UTC;3;0.02;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;99.94
sun;600;2023-08-03 02:30:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-03 02:30:01 UTC;0;0.03;0.00;0.09;0.04;0.00;0.00;0.00;0.00;0.00;99.84
sun;600;2023-08-03 02:30:01 UTC;1;0.03;0.00;0.04;0.03;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-03 02:30:01 UTC;2;0.02;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.93
sun;600;2023-08-03 02:30:01 UTC;3;0.03;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;99.93
sun;600;2023-08-03 02:40:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-03 02:40:01 UTC;0;0.02;0.00;0.07;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-03 02:40:01 UTC;1;0.03;0.00;0.06;0.04;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-03 02:40:01 UTC;2;0.04;0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-03 02:40:01 UTC;3;0.04;0.00;0.04;0.02;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-03 02:50:01 UTC;-1;0.02;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-03 02:50:01 UTC;0;0.02;0.00;0.05;0.01;0.00;0.00;0.00;0.00;0.00;99.93
sun;600;2023-08-03 02:50:01 UTC;1;0.02;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-03 02:50:01 UTC;2;0.03;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-03 02:50:01 UTC;3;0.04;0.00;0.06;0.03;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-03 03:00:01 UTC;-1;0.03;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-03 03:00:01 UTC;0;0.04;0.00;0.06;0.01;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-03 03:00:01 UTC;1;0.04;0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-03 03:00:01 UTC;2;0.02;0.00;0.07;0.03;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-03 03:00:01 UTC;3;0.01;0.00;0.02;0.02;0.00;0.00;0.00;0.00;0.00;99.95
sun;600;2023-08-03 03:10:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-03 03:10:01 UTC;0;0.04;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-03 03:10:01 UTC;1;0.06;0.00;0.07;0.01;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-03 03:10:01 UTC;2;0.01;0.00;0.07;0.03;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-03 03:10:01 UTC;3;0.02;0.00;0.06;0.03;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-03 03:20:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-03 03:20:01 UTC;0;0.01;0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-03 03:20:01 UTC;1;0.01;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.94
sun;600;2023-08-03 03:20:01 UTC;2;0.04;0.00;0.06;0.05;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-03 03:20:01 UTC;3;0.04;0.00;0.05;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-03 03:30:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-03 03:30:01 UTC;0;0.01;0.00;0.04;0.01;0.00;0.00;0.00;0.00;0.00;99.94
sun;600;2023-08-03 03:30:01 UTC;1;0.01;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-03 03:30:01 UTC;2;0.03;0.00;0.05;0.05;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-03 03:30:01 UTC;3;0.05;0.00;0.08;0.02;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-03 03:40:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-03 03:40:01 UTC;0;0.04;0.00;0.08;0.01;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-03 03:40:01 UTC;1;0.04;0.00;0.09;0.01;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-03 03:40:01 UTC;2;0.01;0.00;0.06;0.04;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-03 03:40:01 UTC;3;0.03;0.00;0.02;0.03;0.00;0.00;0.00;0.00;0.00;99.92
sun;600;2023-08-03 03:50:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-03 03:50:01 UTC;0;0.03;0.00;0.08;0.01;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-03 03:50:01 UTC;1;0.03;0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-03 03:50:01 UTC;2;0.03;0.00;0.04;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-03 03:50:01 UTC;3;0.02;0.00;0.05;0.04;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-03 04:00:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-03 04:00:01 UTC;0;0.02;0.00;0.08;0.01;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-03 04:00:01 UTC;1;0.02;0.00;0.03;0.00;0.00;0.00;0.00;0.00;0.00;99.94
sun;600;2023-08-03 04:00:01 UTC;2;0.04;0.00;0.07;0.02;0.00;0.00;0.00;0.00;0.00;99.87
sun;600;2023-08-03 04:00:01 UTC;3;0.02;0.00;0.05;0.04;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-03 04:10:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-03 04:10:01 UTC;0;0.03;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-03 04:10:01 UTC;1;0.03;0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-03 04:10:01 UTC;2;0.04;0.00;0.09;0.04;0.00;0.00;0.00;0.00;0.00;99.83
sun;600;2023-08-03 04:10:01 UTC;3;0.04;0.00;0.04;0.03;0.00;0.00;0.00;0.00;0.00;99.90
sun;599;2023-08-03 04:20:00 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;599;2023-08-03 04:20:00 UTC;0;0.04;0.00;0.10;0.01;0.00;0.00;0.00;0.00;0.00;99.85
sun;599;2023-08-03 04:20:00 UTC;1;0.04;0.00;0.05;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;599;2023-08-03 04:20:00 UTC;2;0.02;0.00;0.04;0.02;0.00;0.00;0.00;0.00;0.00;99.92
sun;599;2023-08-03 04:20:00 UTC;3;0.01;0.00;0.04;0.02;0.00;0.00;0.00;0.00;0.00;99.92
sun;602;2023-08-03 04:30:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;602;2023-08-03 04:30:01 UTC;0;0.01;0.00;0.10;0.02;0.00;0.00;0.00;0.00;0.00;99.87
sun;602;2023-08-03 04:30:01 UTC;1;0.01;0.00;0.05;0.04;0.00;0.00;0.00;0.00;0.00;99.90
sun;602;2023-08-03 04:30:01 UTC;2;0.04;0.00;0.07;0.02;0.00;0.00;0.00;0.00;0.00;99.88
sun;602;2023-08-03 04:30:01 UTC;3;0.05;0.00;0.03;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-03 04:40:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-03 04:40:01 UTC;0;0.04;0.00;0.11;0.01;0.00;0.00;0.00;0.00;0.00;99.85
sun;600;2023-08-03 04:40:01 UTC;1;0.05;0.00;0.07;0.01;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-03 04:40:01 UTC;2;0.03;0.00;0.04;0.04;0.00;0.00;0.00;0.00;0.00;99.89
sun;600;2023-08-03 04:40:01 UTC;3;0.02;0.00;0.02;0.02;0.00;0.00;0.00;0.00;0.00;99.94
sun;600;2023-08-03 04:50:01 UTC;-1;0.21;0.17;0.08;0.02;0.00;0.00;0.00;0.00;0.00;99.52
sun;600;2023-08-03 04:50:01 UTC;0;0.22;0.00;0.08;0.05;0.00;0.00;0.00;0.00;0.00;99.66
sun;600;2023-08-03 04:50:01 UTC;1;0.48;0.24;0.09;0.02;0.00;0.00;0.00;0.00;0.00;99.17
sun;600;2023-08-03 04:50:01 UTC;2;0.08;0.46;0.10;0.01;0.00;0.00;0.00;0.00;0.00;99.36
sun;600;2023-08-03 04:50:01 UTC;3;0.05;0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-03 05:00:01 UTC;-1;0.03;0.00;0.05;0.02;0.00;0.00;0.00;0.00;0.00;99.90
sun;600;2023-08-03 05:00:01 UTC;0;0.04;0.00;0.07;0.03;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-03 05:00:01 UTC;1;0.05;0.00;0.09;0.03;0.00;0.00;0.00;0.00;0.00;99.83
sun;600;2023-08-03 05:00:01 UTC;2;0.01;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;99.94
sun;600;2023-08-03 05:00:01 UTC;3;0.02;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.96
sun;600;2023-08-03 05:10:01 UTC;-1;0.04;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.88
sun;600;2023-08-03 05:10:01 UTC;0;0.04;0.00;0.09;0.02;0.00;0.00;0.00;0.00;0.00;99.86
sun;600;2023-08-03 05:10:01 UTC;1;0.06;0.00;0.11;0.01;0.00;0.00;0.00;0.00;0.00;99.82
sun;600;2023-08-03 05:10:01 UTC;2;0.02;0.00;0.04;0.03;0.00;0.00;0.00;0.00;0.00;99.91
sun;600;2023-08-03 05:10:01 UTC;3;0.03;0.00;0.01;0.01;0.00;0.00;0.00;0.00;0.00;99.94
sun;600;2023-08-03 05:20:01 UTC;-1;0.03;0.00;0.06;0.02;0.00;0.00;0.00;0.00;0.00;99.89
